Time (s),ECG
10.02,-0.31415646663668967
10.03,-0.33272568617618997
10.04,-0.3375595956318924
10.05,-0.33280143841900733
10.06,-0.3191696336155874
10.07,-0.33870225177939595
10.08,-0.30840589317229367
10.09,-0.30112473330033546
10.1,-0.31875924897163005
10.11,-0.33633311252259346
10.12,-0.3036257227429764
10.13,-0.285232002102067
10.14,-0.31358912192930366
10.15,-0.3101492021984692
10.16,-0.30806763046898716
10.17,-0.32287985478945597
10.18,-0.3113695695801859
10.19,-0.3274532553647756
10.2,-0.3456363171047566
10.21,-0.3554539068444504
10.22,-0.3368609628459868
10.23,-0.36847644421054815
10.24,-0.7597006965211186
10.25,-0.7838517465462742
10.26,-0.6918683650367188
10.27,-0.5762336832263912
10.28,-0.5081825458588153
10.29,-0.41923108824686867
10.3,-0.3522950707211305
10.31,-0.37508651321434683
10.32,-0.3657319301054422
10.33,-0.35154361023112923
10.34,-0.3259782697942675
10.35,-0.3397545793971165
10.36,-0.32574415740945967
10.37,-0.36650585496624294
10.38,-0.35670426882120454
10.39,-0.3800101357132777
10.4,-0.4005656362284571
10.41,-0.4172645973779776
10.42,-0.4035461115465602
10.43,-0.42115736174463125
10.44,-0.4158008155988763
10.45,-0.3645360167512117
10.46,-0.33563174972022736
10.47,-0.32647114015938405
10.48,-0.26537341937780556
10.49,-0.2377629658299696
10.5,-0.2270909488598248
10.51,-0.18056085665543092
10.52,-0.12297783889913817
10.53,-0.18312021078492935
10.54,-0.2583815836857352
10.55,-0.29559544953907946
10.56,-0.3236294821497915
10.57,-0.38388913912324163
10.58,-0.405954281066859
10.59,-0.45584512535464333
10.6,-0.46917040685236705
10.61,-0.5067884811081306
10.62,-0.49532536555278806
10.63,-0.48244258252984706
10.64,-0.46785057512698003
10.65,-0.41211547531512044
10.66,-0.355795173165458
10.67,-0.3452113082020407
10.68,-0.34110220700390903
10.69,-0.3341268686894454
10.7,-0.3219461860177192
10.71,-0.34662504631701996
10.72,-0.35222107616671194
10.73,-0.35538419185168685
10.74,-0.3820520700672721
10.75,-0.43010358807464755
10.76,-0.36793112699166935
10.77,-0.3186971083913039
10.78,-0.28943968059102565
10.79,-0.31275554049654614
10.8,-0.334395093188583
10.81,-0.3541893871684822
10.82,-0.3835543858987341
10.83,-0.40007025069695845
10.84,-0.41531681223615896
10.85,-0.44413371777324934
10.86,-0.42115213332817897
10.87,-0.42961574096797056
10.88,-0.48609525407585275
10.89,-0.46366991861276313
10.9,-0.38488819774531846
10.91,-0.39705553684493816
10.92,-0.4247156779711855
10.93,-0.29940481599126456
10.94,-0.03230276797677159
10.95,0.14577605837107654
10.96,0.13700747599195257
10.97,-0.013666012499706033
10.98,-0.23793819769848368
10.99,-0.4940739752973
11.0,-0.5676562063294637
11.01,-0.5497602624157168
11.02,-0.5490029956393304
11.03,-0.555736325410049
11.04,-0.46544938856473506
11.05,-0.4120671085638024
11.06,-0.390314656915213
11.07,-0.42144665321658786
11.08,-0.39994146203173053
11.09,-0.3729488934571213
11.1,-0.33225997047962536
11.11,-0.35417683126699195
11.12,-0.3313186387341293
11.13,-0.2990948008260383
11.14,-0.30128039892273345
11.15,-0.31448394053635376
11.16,-0.3095686557315688
11.17,-0.31343670226080383
11.18,-0.32520263000889804
11.19,-0.3335600518998602
11.2,-0.32177055949223354
11.21,-0.35875931965400687
11.22,-0.3768037769563667
11.23,-0.4021001746025349
11.24,-0.4064306641673052
11.25,-0.40348914741586395
11.26,-0.3943683091630127
11.27,-0.3916958115977952
11.28,-0.391765193293702
11.29,-0.3772769573512667
11.3,-0.3448451633032494
11.31,-0.3460826852606434
11.32,-0.3208156621749174
11.33,-0.28568094942507016
11.34,-0.26567854494758375
11.35,-0.2915709320262118
11.36,-0.29520073269144553
11.37,-0.31625938857339725
11.38,-0.30551988804408314
11.39,-0.3238370467152907
11.4,-0.33012156873212306
11.41,-0.3466805056763344
11.42,-0.32901655281111913
11.43,-0.33882589496655474
11.44,-0.338352617932964
11.45,-0.337265244250832
11.46,-0.3349750931854085
11.47,-0.3406080127435746
11.48,-0.3282449170927107
11.49,-0.33283050922279334
11.5,-0.33610658242290103
11.51,-0.3333148485637589
11.52,-0.31851330880085776
11.53,-0.3233174819751608
11.54,-0.3210110812894656
11.55,-0.3343767284234985
11.56,-0.3238897283497111
11.57,-0.32996463429369627
11.58,-0.33189496130737123
11.59,-0.3335279429620767
11.6,-0.3277543498408325
11.61,-0.3340263346188184
11.62,-0.3218721470149352
11.63,-0.331281389475946
11.64,-0.3305765473817031
11.65,-0.33165707440465203
11.66,-0.3213765476485469
11.67,-0.3331239764144633
11.68,-0.32225261628922236
11.69,-0.33066309552978496
11.7,-0.32689273031988697
11.71,-0.3364537306876154
11.72,-0.3267266272920864
11.73,-0.32454303492673825
11.74,-0.30961082163767606
11.75,-0.31709265871785497
11.76,-0.3187233172807593
11.77,-0.315597573449407
11.78,-0.30938080158949977
11.79,-0.32333717983394356
11.8,-0.3145038859277195
11.81,-0.3280571962752567
11.82,-0.32696250753048484
11.83,-0.33097519612913906
11.84,-0.32541336007047456
11.85,-0.3403781445542481
11.86,-0.3374644548821894
11.87,-0.35136910602053806
11.88,-0.33347729316469116
11.89,-0.3258617421429445
11.9,-0.32377611568171677
11.91,-0.33414649004238156
11.92,-0.31878743070037746
11.93,-0.31776560635123674
11.94,-0.31631333447946136
11.95,-0.32445688811756956
11.96,-0.3161943550536887
11.97,-0.310776536033765
11.98,-0.30982614052317
11.99,-0.33250779552741266
12.0,-0.32436657907027144
12.01,-0.3310738488368788
12.02,-0.3290037804371957
12.03,-0.3421907974933999
12.04,-0.3222568679412613
12.05,-0.31680698177257594
12.06,-0.3015775940364588
12.07,-0.30783257308805495
12.08,-0.3161225294314489
12.09,-0.31818706832199845
12.1,-0.3069023020516297
12.11,-0.3184154547221159
12.12,-0.3158755113606421
12.13,-0.32809003578987944
12.14,-0.3213098300965496
12.15,-0.3265830138492139
12.16,-0.3179921712165249
12.17,-0.32896917087454297
12.18,-0.32449653431258607
12.19,-0.3367970061883119
12.2,-0.3222995807586265
12.21,-0.3210604577602466
12.22,-0.3181167479467598
12.23,-0.3306174192496921
12.24,-0.3201108230621303
12.25,-0.32217103253588675
12.26,-0.32679890065521133
12.27,-0.32624232220782784
12.28,-0.3154056846051673
12.29,-0.3186798920458021
12.3,-0.32474270400775845
12.31,-0.34150046705009024
12.32,-0.3293356595764101
12.33,-0.33468106849295504
12.34,-0.33094974703468755
12.35,-0.33445639260885923
12.36,-0.31283644438517716
12.37,-0.31943152948179554
12.38,-0.3091694011773472
12.39,-0.31989870395942993
12.4,-0.3257346935373021
12.41,-0.32510448956575344
12.42,-0.31112317921795324
12.43,-0.3206112320330574
12.44,-0.3181026287476814
12.45,-0.32815803203501265
12.46,-0.3232200285664473
12.47,-0.32349216816777265
12.48,-0.31718371557156644
12.49,-0.3398201035965339
12.5,-0.3336336151430559
12.51,-0.34087069288898786
12.52,-0.32578022258325007
12.53,-0.3235664096586246
12.54,-0.32665847678728965
12.55,-0.3442511667585576
12.56,-0.3287933142838646
12.57,-0.3208554699355318
12.58,-0.3199229544705752
12.59,-0.32870581871786364
12.6,-0.32588434955591333
12.61,-0.3276287073777499
12.62,-0.3274131097979959
12.63,-0.34302221560212215
12.64,-0.3373761520775703
12.65,-0.3425687185717764
12.66,-0.32869591642452006
12.67,-0.3345511689716974
12.68,-0.31116941445866303
12.69,-0.3134331365308789
12.7,-0.3105207711443526
12.71,-0.32839564454823367
12.72,-0.33096147275053817
12.73,-0.3280432227574986
12.74,-0.32403819725273064
12.75,-0.33536451366012504
12.76,-0.3356499269831163
12.77,-0.34261602963427384
12.78,-0.3378073752304319
12.79,-0.34547558299280484
12.8,-0.33004847069824855
12.81,-0.33553724551910347
12.82,-0.33136959463746063
12.83,-0.336453910120312
12.84,-0.31592695405466326
12.85,-0.323716618737064
12.86,-0.33224900376672306
12.87,-0.3475483430631807
12.88,-0.3324303580290357
12.89,-0.34286014684329325
12.9,-0.33582791259944306
12.91,-0.3334119302004429
12.92,-0.33562604191150247
12.93,-0.34226697048908816
12.94,-0.3340053372437051
12.95,-0.34705509105991605
12.96,-0.3431505430639564
12.97,-0.35003203866626176
12.98,-0.3372502575067449
12.99,-0.33917468915383936
13.0,-0.3251436761081881
13.01,-0.3231294522812986
13.02,-0.316249431598176
13.03,-0.3334935568683254
13.04,-0.33656131587639976
13.05,-0.34674277271902537
13.06,-0.3401835941403951
13.07,-0.33760890309203967
13.08,-0.32993034549180456
13.09,-0.3378174937950796
13.1,-0.34169139661244263
13.11,-0.349893415013647
13.12,-0.3425267816478701
13.13,-0.3584374616738252
13.14,-0.3545517878768375
13.15,-0.35003704576275635
13.16,-0.33000792420830394
13.17,-0.3403738821272187
13.18,-0.33275115162344393
13.19,-0.3467983717416185
13.2,-0.3542496276037476
13.21,-0.36159832561507377
13.22,-0.3511923958050886
13.23,-0.3534008142791258
13.24,-0.3512191985679624
13.25,-0.3570885303818949
13.26,-0.3496065348542065
13.27,-0.35846157316755006
13.28,-0.34816509597358536
13.29,-0.35323997130863144
13.3,-0.3572972693427513
13.31,-0.36288133247364046
13.32,-0.3470897407356317
13.33,-0.3550021780976411
13.34,-0.3533988583784458
13.35,-0.36687724843460345
13.36,-0.3489522670584201
13.37,-0.35039166596391835
13.38,-0.35666952713179767
13.39,-0.3618404003977387
13.4,-0.3523394555800979
13.41,-0.3489118434634565
13.42,-0.34720851602291636
13.43,-0.35204144668935844
13.44,-0.328967614684779
13.45,-0.3430079316995672
13.46,-0.36315435637480264
13.47,-0.38025667218621945
13.48,-0.374350653890467
13.49,-0.37030102016615696
13.5,-0.37146239232184564
13.51,-0.3824621684632866
13.52,-0.376812140828837
13.53,-0.34858113724848017
13.54,-0.3232593499418284
13.55,-0.33681116326180893
13.56,-0.322723058873018
13.57,-0.32198782289450373
13.58,-0.2864895118980493
13.59,-0.27338701926577336
13.6,-0.28961825473271025
13.61,-0.3107871297443984
13.62,-0.30861669703452244
13.63,-0.3647034070984727
13.64,-0.3961856585137179
13.65,-0.4396512477767225
13.66,-0.42686943824270235
13.67,-0.44929871871730476
13.68,-0.5018004297707511
13.69,-0.45277659053194175
13.7,-0.4639713569356352
13.71,-0.507200744121716
13.72,-0.6456818419913442
13.73,-0.6338495913210747
13.74,-0.39161133855357916
13.75,0.1708569771775995
13.76,0.8713952277099917
13.77,0.727395071453096
13.78,-0.20619267888798218
13.79,-0.8713853308775883
13.8,-0.8718635860003322
13.81,-0.737505542977512
13.82,-0.708387880224443
13.83,-0.6100825212528604
13.84,-0.5269638897304909
13.85,-0.5039506060613252
13.86,-0.3933908231413526
13.87,-0.38754032606661115
13.88,-0.4232277396085691
13.89,-0.3658150699500475
13.9,-0.32829521437211784
13.91,-0.37404917950585365
13.92,-0.34616551470651247
13.93,-0.265064327378373
13.94,-0.2250553963491556
13.95,-0.20501827772828513
13.96,-0.14336392766189185
13.97,-0.15576435229858857
13.98,-0.13563259464854768
13.99,-0.11693836796757201
14.0,-0.12477652944642852
14.01,-0.20495558081879053
14.02,-0.2910585699490175
14.03,-0.3825857171325982
14.04,-0.5078098650812669
14.05,-0.5898067884291448
14.06,-0.6160777571323796
14.07,-0.6799739059436071
14.08,-0.7181751115688695
14.09,-0.6749908655952804
14.1,-0.5735928920889877
14.11,-0.538488256398787
14.12,-0.4824297826182852
14.13,-0.39759044888840467
14.14,-0.29328859869246915
14.15,-0.27738754591139064
14.16,-0.25155020838035325
14.17,-0.20686394747158712
14.18,-0.22882633907597927
14.19,-0.27674205006892383
14.2,-0.2990872850617517
14.21,-0.31306629895702376
14.22,-0.32985432419336563
14.23,-0.40057868761342436
14.24,-0.4315249045162953
14.25,-0.42484730722303743
14.26,-0.3981371955119194
14.27,-0.4440887216775089
14.28,-0.4307402572869467
14.29,-0.37153163948163714
14.3,-0.39016860634285566
14.31,-0.40658637334564673
14.32,-0.35159616434204
14.33,-0.32860327893927366
14.34,-0.34274032707910446
14.35,-0.3700351893457975
14.36,-0.35484073982877956
14.37,-0.3442190156557292
14.38,-0.2942907547335865
14.39,-0.3235194397033468
14.4,-0.3924398414255393
14.41,-0.43685486256438066
14.42,-0.45538968963289433
14.43,-0.5063006517600162
14.44,-0.5277939125408433
14.45,-0.4898146727576014
14.46,-0.46583121181168224
14.47,-0.4568021131094206
14.48,-0.4658893173380663
14.49,-0.5552488715410903
14.5,-0.6025083803407748
14.51,-0.6664670647949669
14.52,-0.8351845416103657
14.53,-0.6977557717696801
14.54,0.029633403592536748
14.55,0.7041747625939434
14.56,0.9178196440155622
14.57,0.49738918097174967
14.58,-0.274172271347504
14.59,-0.8116293412182578
14.6,-0.751697503547929
14.61,-0.6293462143252064
14.62,-0.6752640390844248
14.63,-0.6590325635053818
14.64,-0.6063193633789656
14.65,-0.5257804314892034
14.66,-0.46462993906527256
14.67,-0.45636185679248253
14.68,-0.41198107427146896
14.69,-0.38850990479525743
14.7,-0.40239186947568295
14.71,-0.4156537444382746
14.72,-0.37341411539119246
14.73,-0.37415639828003583
14.74,-0.3883871566031886
14.75,-0.38998806082701803
14.76,-0.38218116759100856
14.77,-0.42515565822459805
14.78,-0.42208326078189023
14.79,-0.40348349510609355
14.8,-0.3779270458155906
14.81,-0.3807473212378614
14.82,-0.35502370521887794
14.83,-0.3350881558098804
14.84,-0.306929834362269
14.85,-0.31126205394668605
14.86,-0.32851462982236845
14.87,-0.3743896975437651
14.88,-0.4017778266351404
14.89,-0.3929425383985513
14.9,-0.3520590105966357
14.91,-0.33832936664894914
14.92,-0.30343531567012944
14.93,-0.3078328891922761
14.94,-0.30389797754291015
14.95,-0.32494827652498814
14.96,-0.3374864379223376
14.97,-0.3646673642062965
14.98,-0.40104258402116166
14.99,-0.4106618988137732
15.0,-0.40705963347021595
15.01,-0.41271695347675685
15.02,-0.3929795058325475
15.03,-0.40485148058575526
15.04,-0.39704166945101005
15.05,-0.38171447537793324
15.06,-0.3830340562322062
15.07,-0.41779463218448665
15.08,-0.4027238046620791
15.09,-0.3645236619255386
15.1,-0.3543687341725669
15.11,-0.3579862290921871
15.12,-0.35296789128815115
15.13,-0.35304973716955584
15.14,-0.3742883724413442
15.15,-0.406274281162439
15.16,-0.3880613706275074
15.17,-0.37751809755767485
15.18,-0.35941304018341635
15.19,-0.37454601878103755
15.2,-0.3365494836592322
15.21,-0.33215296741639416
15.22,-0.3514817804133924
15.23,-0.37421098705793265
15.24,-0.36507065844290354
15.25,-0.3271940786364274
15.26,-0.3100519546068636
15.27,-0.32453513261166617
15.28,-0.3281493616922665
15.29,-0.3483858084925376
15.3,-0.37358037496644597
15.31,-0.40929695162117496
15.32,-0.4184391217700755
15.33,-0.4294001073884135
15.34,-0.4161070756263094
15.35,-0.4402710238395342
15.36,-0.7669328951107602
15.37,-0.8120201382236553
15.38,-0.7233094098171511
15.39,-0.5953114323304883
15.4,-0.536291576571359
15.41,-0.4703334915397924
15.42,-0.37370917827619055
15.43,-0.3685022339100909
15.44,-0.38501911081039586
15.45,-0.3833355650140093
15.46,-0.36154499800832673
15.47,-0.344711682145862
15.48,-0.32356769184172357
15.49,-0.36693293017915235
15.5,-0.3538439500004712
15.51,-0.3973761661561414
15.52,-0.42785268856842756
15.53,-0.43437163027100884
15.54,-0.42589131897967275
15.55,-0.4557174125059045
15.56,-0.447241243621343
15.57,-0.40276556508901473
15.58,-0.3893244517522776
15.59,-0.3879081480134441
15.6,-0.31745912176385394
15.61,-0.2726885661958034
15.62,-0.249801111309771
15.63,-0.18472591273843933
15.64,-0.08683913859838975
15.65,-0.12039343009315943
15.66,-0.18336998798005466
15.67,-0.23239847713153325
15.68,-0.2842215221021717
15.69,-0.34688730448249966
15.7,-0.3797652067598447
15.71,-0.4670607749822693
15.72,-0.5079308672776144
15.73,-0.5497584733070464
15.74,-0.5436278617472706
15.75,-0.5350943962671635
15.76,-0.518276550444195
15.77,-0.46383569060180524
15.78,-0.39334046767740277
15.79,-0.363252904997216
15.8,-0.33969426482011755
15.81,-0.3282211020572124
15.82,-0.33170821887045043
15.83,-0.3293568962501333
15.84,-0.3189946038746546
15.85,-0.34061522776405206
15.86,-0.36107316718194354
15.87,-0.39243889527008585
15.88,-0.3659815300218404
15.89,-0.3542087301250382
15.9,-0.31433229607850205
15.91,-0.34207256848683015
15.92,-0.35964485666121965
15.93,-0.3662279001665497
15.94,-0.36661326337344935
15.95,-0.3757645427888361
15.96,-0.3678908493581568
15.97,-0.349185171940267
15.98,-0.33584525682711835
15.99,-0.3305992195108238
16.0,-0.31993770178018655
16.01,-0.3235469254232655
16.02,-0.3239480838564839
16.03,-0.3561241421161611
16.04,-0.34981710485958684
16.05,-0.36130806092619205
16.06,-0.3566615241507403
16.07,-0.3637273303304003
16.08,-0.3523855124909614
16.09,-0.3499516653923576
16.1,-0.34420492359414795
16.11,-0.3442994441738102
16.12,-0.338232452887889
16.13,-0.33592912098694283
16.14,-0.32283615840871654
16.15,-0.32247560862977026
16.16,-0.31837435928165153
16.17,-0.3442295281890677
16.18,-0.33700959154506027
16.19,-0.34853632594262146
16.2,-0.35182419869080356
16.21,-0.3566789851450294
16.22,-0.3298515322924412
16.23,-0.32334845359702874
16.24,-0.33224289994370043
16.25,-0.3370188808507124
16.26,-0.32027795549631066
16.27,-0.31915254762838263
16.28,-0.32199647662008746
16.29,-0.33129980876542997
16.3,-0.3344380358153829
16.31,-0.3514210536617641
16.32,-0.3411006103945993
16.33,-0.353009752429949
16.34,-0.34951252687011297
16.35,-0.35889797908055754
16.36,-0.3414498095026539
16.37,-0.3520251008584339
16.38,-0.34323309357456777
16.39,-0.3489445730008861
16.4,-0.34544065933337764
16.41,-0.36671999449066606
16.42,-0.3582888646863259
16.43,-0.35260874545337084
16.44,-0.3433030739900461
16.45,-0.34906273041287234
16.46,-0.3381562385761932
16.47,-0.349667637846157
16.48,-0.3511527393052892
16.49,-0.3527572885300599
16.5,-0.35232656203675056
16.51,-0.35937665942074437
16.52,-0.3405273482335772
16.53,-0.3362495834233741
16.54,-0.318393328620169
16.55,-0.330939794857491
16.56,-0.34621311599793575
16.57,-0.37394700518367274
16.58,-0.38171196082181935
16.59,-0.3906110085919796
16.6,-0.3786319691011391
16.61,-0.374349864632906
16.62,-0.37010030505834757
16.63,-0.37550571213915396
16.64,-0.3631895513483863
16.65,-0.3627807989814343
16.66,-0.37085115423461534
16.67,-0.37162008152918247
16.68,-0.3235714977336236
16.69,-0.27842024536494125
16.7,-0.2354443350771418
16.71,-0.2636526268858749
16.72,-0.27083116987140066
16.73,-0.2921796722571219
16.74,-0.30895012093767316
16.75,-0.35481657255436866
16.76,-0.4047723831926481
16.77,-0.4026732347309685
16.78,-0.354604805676181
16.79,-0.4154121046263022
16.8,-0.4836492574503163
16.81,-0.5119971586617728
16.82,-0.5173638391678597
16.83,-0.5318353186493003
16.84,-0.40471069082379185
16.85,-0.2682590255335277
16.86,-0.19988997074872344
16.87,-0.21078358863337412
16.88,-0.09682707368317854
16.89,-0.21162563983758248
16.9,-0.37174448868685256
16.91,-0.22312280456439598
16.92,0.04799377145788186
16.93,-0.10043244320051847
16.94,-0.5463106759910781
16.95,-0.811594303251282
16.96,-0.8624053466157546
16.97,-0.8519191758454426
16.98,-0.7486929681516703
16.99,-0.6551679398055974
17.0,-0.5801971649480633
17.01,-0.3002133857110948
17.02,0.24906685835600426
17.03,0.42468510283848504
17.04,0.22927687414710626
17.05,0.14391789713958433
17.06,0.01905469378223424
17.07,-0.27123897732573216
17.08,-0.46838739846362637
17.09,-0.5047266390068783
17.1,-0.621588666449506
17.11,-0.666576604633129
17.12,-0.5972761927934941
17.13,-0.5615594139724124
17.14,-0.544484749383314
17.15,-0.47195395039708554
17.16,-0.3774399056690394
17.17,-0.37663330040432164
17.18,-0.32345987702333184
17.19,-0.2862691701147838
17.2,-0.2815398241391738
17.21,-0.28953620498235955
17.22,-0.2605802034437467
17.23,-0.2749509455347846
17.24,-0.3014446257477963
17.25,-0.3431045614576994
17.26,-0.38291447349203867
17.27,-0.44516532056172653
17.28,-0.45503587007322654
17.29,-0.45475327752229217
17.3,-0.4523980010314962
17.31,-0.46103444456378995
17.32,-0.4341218011264557
17.33,-0.4128834610616959
17.34,-0.3701694705991789
17.35,-0.3335649476261362
17.36,-0.32369306805946735
17.37,-0.33389961148903896
17.38,-0.3230409420826754
17.39,-0.31376037719590844
17.4,-0.298460404419185
17.41,-0.3160733635432475
17.42,-0.32201209834584205
17.43,-0.3393118547886382
17.44,-0.35165667556042135
17.45,-0.373296231085004
17.46,-0.36438273860592424
17.47,-0.38490265752642866
17.48,-0.38507218157495715
17.49,-0.380523281640856
17.5,-0.3534419947213592
